hanzi,pinyin,radical,english_consensus,zipf_cn,zipf_en,concreteness_en
价,jia4,9,great,2.272223949029593,,
仿,fang3,9,seemingly,1.5051745753235344,,
伊,yi1,9,he,2.337163379921233,,
伏,fu2,9,conceal (ambush),1.4859220938070363,,
众,zhong4,9,multitude,2.1968404303343063,,
优,you1,9,excellent,1.983934497216998,,
伙,huo3,9,assistant,2.904987941519264,,
传,chuan2,9,biography,2.446113477928199,,
伤,shang1,9,injure,2.6746878481275687,,
伪,wei3,9,false,1.589682888270175,,
伶,ling2,9,clever,0.5572596470889286,,
伸,shen1,9,to stretch,1.5831953811833284,,
似,shi4,9,to seem,2.204028675073356,,
位,wei4,9,position,2.826675868016223,,
低,di1,9,to lower (one's head),2.049449515243396,,
住,zhu4,9,to live,2.914630577732717,,
佐,zuo3,9,assist,1.341788317237688,,
体,ti3,9,body,2.754091279806822,,
何,he2,9,carry,2.909007939244201,,
你,ni3,9,you,4.489189993678702,,
佣,yong1,9,commission (for middleman),1.350148430668813,,
佳,jia1,9,excellent,1.6927968753924314,,
佻,tiao1,9,frivolous,-0.1935058028050825,,
佼,jiao3,9,handsome,0.2638713937188227,,
使,shi3,9,to make,2.5575935913436783,,
侃,kan3,9,bold,0.1867054389065234,,
侈,chi3,9,extravagant,0.5822259734551483,,
侍,shi4,9,attend on,1.0411801715164462,,
侏,zhu1,9,dwarf,0.7376129077871045,,
供,gong1,9,offer,2.092875807942852,,
侣,lv3,9,companion,1.2768066643623055,,
侥,jiao3,9,by mere luck,0.4297434875928179,,
侨,qiao2,9,emigrant,-0.4945357984690637,,
侩,kuai4,9,broker,-0.440178136146471,,
侵,qin1,9,to invade,1.6727815362791123,,
俄,e2,9,suddenly,1.809523667748536,,
俊,jun4,9,smart,1.2964526766197522,,
俏,qiao4,9,smart,0.6035307917389349,,
俑,yong3,9,wooden figures buried with the dead,0.0928009360381923,,
俘,fu2,9,prisoner of war,0.996825895365209,,
俚,li3,9,rustic,0.1806312911943302,,
信,xin4,9,letter,3.092261476947764,,
俩,lia3,9,craft,2.2951389066579413,,
俪,li4,9,husband and wife,-1.0685670661967823,,
俱,ju4,9,a social club,1.753601013171235,,
俺,an3,9,I (northern dialects),0.4262829554833114,,
倌,guan1,9,a groom,-0.5914458114771202,,
倏,shu1,9,sudden,-1.0685670661967823,,
倒,dao4,9,upset,2.4040065607721592,,
候,hou4,9,wait,3.095317034094261,,
倚,yi3,9,to lean on,0.2587918681895477,,
借,jie4,9,to lend,2.038048735201792,,
债,zhai4,9,debt,1.4012549497813804,,
假,jia3,9,vacation,2.4368542613864985,,
偏,pian1,9,one-sided,1.6394286802261464,,
偕,xie2,9,in company with,0.0195690225037687,,
做,zuo4,9,to do,3.463958005915428,,
停,ting2,9,to stop,2.6208305966245,,
偶,ou3,9,accidental,1.9821026385445024,,
偿,chang2,9,to compensate,1.5587987903959502,,
傀,gui1,9,puppet,0.37076562763348,,
傍,bang4,9,near,0.4499468736811048,,
催,cui1,9,urge,1.2903191382090864,,
傲,ao4,9,proud,1.7683896708627678,,
傻,sha3,9,foolish,2.223799780439443,,
僮,tong2,9,name of an ethnic group in Guangxi,-0.8255290175104881,,
僻,pi4,9,low,0.7149792160735672,,
片,pian4,91,a slice,2.660415378769037,,
版,ban3,91,a register,1.7620216024883617,,
牌,pai2,91,cards,2.0981589893832693,,
牍,du2,91,documents,-0.8924758071411013,,
牙,ya2,92,tooth,2.133171350464929,,
牛,niu2,93,ox,2.177130630867586,,
牟,mou2,93,barley,-0.0685670661967825,,
牠,ta1,93,it (used for animals),-0.0578432008050094,,
牡,mu3,93,male,0.4085541885228799,,
牢,lao2,93,firm,1.847491889618408,,
牧,mu4,93,shepherd,1.6072112754773025,,
物,wu4,93,thing,2.807636336173415,,
牲,sheng1,93,domestic animal,1.6035307917389348,,
牵,qian1,93,lead along,1.5580299005841902,,
特,te4,93,male animal,3.012645178791177,,
牺,xi1,93,sacrifice,1.5157641581707482,,
犀,xi1,93,rhinoceros,0.5724109911615495,,
犁,li2,93,plow,-0.165477079204839,,
犄,ji1,93,ox-horns,-0.524499021846507,,
犊,du2,93,calf,-0.1792653636904723,,
犒,kao4,93,give a bonus to,-0.3484077627908257,,
犬,quan3,94,dog,1.3526254021089663,,
犯,fan4,94,to violate,2.5778856746961547,,
状,zhuang4,94,accusation,2.11327652174799,,
犷,guang3,94,"fierce, rude, uncivilized",-0.2904158158131389,,
犸,ma4,94,mammoth,-0.1391481404824898,,
犹,you2,94,as if,1.8187688642023845,,
狂,kuang2,94,conceited,2.2812444996036194,,
狈,bei4,94,a legendary wolf,0.1075241928588986,,
狎,xia2,94,be intimate with,-1.0685670661967823,,
狐,hu2,94,fox,1.1259472756856848,,
狒,fei4,94,hamadryad baboon,0.3587567201604645,,
狗,gou3,94,dog,2.4748179786130606,,
狞,ning2,94,fierce-looking,-0.3695970618607638,,
狠,hen3,94,ruthless,1.5646488191623074,,
狡,jiao3,94,crafty,1.0142183041196675,,
狩,shou4,94,hunting-dog,0.7273129511472927,,
独,du2,94,alone,2.2933023645018134,,
狭,xia2,94,narrow,0.7004408047469912,,
狮,shi1,94,lion,1.2860215216804582,,
狰,zheng1,94,hideous,-0.440178136146471,,
狱,yu4,94,prison,2.25571538910091,,
狼,lang2,94,wolf,1.575378846551284,,
猎,lie4,94,hunting,1.7433429142233163,,
猕,mi2,94,macaque,-0.3484077627908257,,
猖,chang1,94,mad,-0.0685670661967825,,
猛,meng3,94,ferocious,1.471136172751043,,
猜,cai1,94,to guess,2.327326946544658,,
猝,cu4,94,abrupt,-0.255653709553927,,
猡,luo2,94,name of a tribe,-0.1935058028050825,,
猥,wei3,94,humble,0.5140643732928538,,
猩,xing1,94,ape,1.1650635139676806,,
猪,zhu1,94,hog,1.8093798854324057,,
猫,mao1,94,cat,1.9454281374518407,,
献,xian4,94,to offer,1.684249364991489,,
猴,hou2,94,monkey,1.449946873681105,,
猾,hua2,94,sly,0.9215496998711218,,
猿,yuan2,94,ape,0.6035307917389349,,
獒,ao2,94,mastiff,-0.7675370705328014,,
獗,jue2,94,unruly,-0.3484077627908257,,
獠,liao2,94,fierce,-0.2234690261825258,,
獭,ta3,94,otter,0.3116441755148234,,
獾,huan1,94,badger,0.0775609694814554,,
玄,xuan2,95,black,0.608126543428084,,
玆,zi1,95,"now, here",-0.3918734565719161,,
率,lv4,95,to lead,1.788614607353337,,
玉,yu4,96,jade,1.42279462763749,,
王,wang2,96,king,2.3176196658506334,,
玑,ji1,96,irregular pearl,0.2324629294671986,,
玛,ma3,96,agate,2.148719426555708,,
玟,wen2,96,veins in jade,-0.6706270575247449,,
玩,wan2,96,curios,2.791231481283783,,
玫,mei2,96,rose,1.176328267495079,,
环,huan2,96,bracelet,2.0149355536334848,,
现,xian4,96,appear,3.468549666528847,,
玷,dian4,96,blemish,0.5280300294296777,,
玺,xi3,96,ruler's seal,0.3293729424752549,,
玻,bo1,96,glass,1.5213825351289252,,
珀,po4,96,amber,1.149574401960895,,
珂,ke1,96,jade-like stone,0.053648812076044,,
珈,jia1,96,gamma,0.2484510348513289,,
珊,shan1,96,coral,1.1375839153994771,,
珍,zhen1,96,precious thing,1.8040261958373176,,
珐,fa4,96,enamel ware,-0.8255290175104881,,
珑,long2,96,tinkling of gem-pendants,-0.2904158158131389,,
珞,luo4,96,neck-ornament,-0.8924758071411013,,
珠,zhu1,96,bead,1.623839168636848,,
珥,er3,96,pearl or jade earring,-0.8255290175104881,,
班,ban1,96,team,2.3754777297212937,,
球,qiu2,96,ball,2.715889743162023,,
理,li3,96,reason,2.943204197447057,,
琉,liu2,96,precious stone,0.1926958025957109,,
琐,suo3,96,fragmentary,0.7095841841868611,,
琛,chen1,96,precious stone,0.053648812076044,,
琢,zuo2,96,to cut (gems),0.6911007784928479,,
琥,hu3,96,amber,-0.0271743810385575,,
琦,qi2,96,curio,0.2978558910291902,,
琳,lin2,96,gem,1.8322095810962584,,
瑕,xia2,96,blemish,0.601214549011754,,
瑙,nao3,96,agate,-0.2082290596257889,,
瑚,hu2,96,coral,0.2787629491201678,,
瑜,yu2,96,excellence,0.7655355895160111,,
瑞,rui4,96,lucky,2.2290293227808906,,
瑢,rong2,96,gem ornaments for belts,-1.0685670661967823,,
瑾,jin3,96,brilliancy (of gems),-0.524499021846507,,
璀,cui3,96,luster of gems,-0.1792653636904723,,
璃,li2,96,colored glaze,1.4641873127957152,,
璜,huang2,96,semi-circular jade ornament,-0.2234690261825258,,
璞,pu2,96,unpolished gem,-0.3484077627908257,,
璧,bi4,96,piece of jade with hole in center,-0.165477079204839,,
璨,can4,96,gem,-0.1792653636904723,,
瓜,gua1,97,melon,1.849856475216047,,
瓢,piao2,97,dipper,0.0928009360381923,,
瓣,ban4,97,petal,0.5468568866891613,,
瓤,rang2,97,pulp of fruit,-0.8924758071411013,,
瓦,wa3,98,tile,1.900032612496789,,
瓮,weng4,98,earthen jar,-0.0271743810385575,,
瓯,ou1,98,bowl,-0.8255290175104881,,
瓶,ping2,98,bottle,1.8482815161666688,,
瓷,ci2,98,chinaware,0.8505110261792913,,
甚,shen4,99,very,2.2101865347560463,,
甜,tian2,99,sweet,2.087224286160835,,
